"","provincia_post","date","istat_cod_ante","istat_cod_post","comune_name","comune_sistat_id","provincia_ante"
"1","8041",1927-01-02,"001803","001803","Baio Dora","9761","document.write(trattino('Torino'))Torino"
"2","8041",1927-01-02,"001813","001813","Campiglia Soana","9764","document.write(trattino('Torino'))Torino"
"3","8041",1927-01-02,"001814","001814","Campo Canavese","9744","document.write(trattino('Torino'))Torino"
"4","8041",1927-01-02,"001815","001815","Caravino","9745","document.write(trattino('Torino'))Torino"
"5","8041",1927-01-02,"001817","001817","Cesnola","9779","document.write(trattino('Torino'))Torino"
"6","8041",1927-01-02,"001822","001822","Drusacco","9762","document.write(trattino('Torino'))Torino"
"7","8041",1927-01-02,"001830","001830","Gauna","9750","document.write(trattino('Torino'))Torino"
"8","8041",1927-01-02,"001843","001843","Montestrutto","9776","document.write(trattino('Torino'))Torino"
"9","8041",1927-01-02,"001844","001844","Muriaglio","9814","document.write(trattino('Torino'))Torino"
"10","8041",1927-01-02,"001845","001845","Novareglia","9815","document.write(trattino('Torino'))Torino"
"11","8041",1927-01-02,"001849","001849","Priacco","9810","document.write(trattino('Torino'))Torino"
"12","8041",1927-01-02,"001858","001858","Sale Castelnuovo","9825","document.write(trattino('Torino'))Torino"
"13","8041",1927-01-02,"001859","001859","Salto","9826","document.write(trattino('Torino'))Torino"
"14","8041",1927-01-02,"001868","001868","Tina","9708","document.write(trattino('Torino'))Torino"
"15","8041",1927-01-02,"001870","001870","Valchiusella","9953","document.write(trattino('Torino'))Torino"
"16","8041",1927-01-02,"001871","001871","Valprato","9954","document.write(trattino('Torino'))Torino"
"17","8041",1927-01-02,"001872","001872","Villa Castelnuovo","9955","document.write(trattino('Torino'))Torino"
"18","8041",1927-01-02,"007001","001873","Allain","1210","document.write(trattino('Torino'))Torino"
"19","8041",1927-01-02,"007002","001874","Antey Saint André","1211","document.write(trattino('Torino'))Torino"
"20","8041",1927-01-02,"007003","001875","Aosta","1212","document.write(trattino('Torino'))Torino"
"21","8041",1927-01-02,"007004","001876","Arnaz","1213","document.write(trattino('Torino'))Torino"
"22","8041",1927-01-02,"007005","001877","Arvier","1214","document.write(trattino('Torino'))Torino"
"23","8041",1927-01-02,"007006","001878","Avise","1215","document.write(trattino('Torino'))Torino"
"24","8041",1927-01-02,"007007","001879","Ayas","1216","document.write(trattino('Torino'))Torino"
"25","8041",1927-01-02,"007008","001880","Aymavilles","1217","document.write(trattino('Torino'))Torino"
"26","8041",1927-01-02,"007009","001881","Bard","1218","document.write(trattino('Torino'))Torino"
"27","8041",1927-01-02,"007010","001882","Bionaz","1219","document.write(trattino('Torino'))Torino"
"28","8041",1927-01-02,"007011","001883","Brissogne","1220","document.write(trattino('Torino'))Torino"
"29","8041",1927-01-02,"007012","001884","Brusson","1221","document.write(trattino('Torino'))Torino"
"30","8041",1927-01-02,"007013","001885","Challant Saint Anselme","1222","document.write(trattino('Torino'))Torino"
"31","8041",1927-01-02,"007014","001886","Challant Saint Victor","1223","document.write(trattino('Torino'))Torino"
"32","8041",1927-01-02,"007015","001887","Chambave","1224","document.write(trattino('Torino'))Torino"
"33","8041",1927-01-02,"007016","001888","Chamois","1225","document.write(trattino('Torino'))Torino"
"34","8041",1927-01-02,"007017","001889","Champdepraz","1226","document.write(trattino('Torino'))Torino"
"35","8041",1927-01-02,"007018","001890","Champorcher","1227","document.write(trattino('Torino'))Torino"
"36","8041",1927-01-02,"007019","001891","Charvensod","1228","document.write(trattino('Torino'))Torino"
"37","8041",1927-01-02,"007020","001892","Chatillon","1229","document.write(trattino('Torino'))Torino"
"38","8041",1927-01-02,"007021","001893","Cogne","1230","document.write(trattino('Torino'))Torino"
"39","8041",1927-01-02,"007022","001894","Courmayeur","1231","document.write(trattino('Torino'))Torino"
"40","8041",1927-01-02,"007023","001895","Donnaz","1232","document.write(trattino('Torino'))Torino"
"41","8041",1927-01-02,"007024","001896","Doues","1233","document.write(trattino('Torino'))Torino"
"42","8041",1927-01-02,"007025","001897","Emarese","1234","document.write(trattino('Torino'))Torino"
"43","8041",1927-01-02,"007026","001898","Ètroubles","1235","document.write(trattino('Torino'))Torino"
"44","8041",1927-01-02,"007027","001899","Fenis","1236","document.write(trattino('Torino'))Torino"
"45","8041",1927-01-02,"007028","001900","Fontainemore","1237","document.write(trattino('Torino'))Torino"
"46","8041",1927-01-02,"007030","001901","Gignod","1239","document.write(trattino('Torino'))Torino"
"47","8041",1927-01-02,"007031","001902","Gressan","1240","document.write(trattino('Torino'))Torino"
"48","8041",1927-01-02,"007032","001903","Gressoney la Trinité","1241","document.write(trattino('Torino'))Torino"
"49","8041",1927-01-02,"007033","001904","Gressoney Saint Jean","1242","document.write(trattino('Torino'))Torino"
"50","8041",1927-01-02,"007034","001905","Hône","1243","document.write(trattino('Torino'))Torino"
"51","8041",1927-01-02,"007035","001906","Introd","1244","document.write(trattino('Torino'))Torino"
"52","8041",1927-01-02,"007036","001907","Issime","1245","document.write(trattino('Torino'))Torino"
"53","8041",1927-01-02,"007037","001908","Issogne","1246","document.write(trattino('Torino'))Torino"
"54","8041",1927-01-02,"007038","001909","Jovençan","1247","document.write(trattino('Torino'))Torino"
"55","8041",1927-01-02,"007039","001910","La Magdeleine","1248","document.write(trattino('Torino'))Torino"
"56","8041",1927-01-02,"007040","001911","La Salle","1249","document.write(trattino('Torino'))Torino"
"57","8041",1927-01-02,"007041","001912","La Thuile","1250","document.write(trattino('Torino'))Torino"
"58","8041",1927-01-02,"007042","001913","Lillianes","1251","document.write(trattino('Torino'))Torino"
"59","8041",1927-01-02,"007043","001914","Montjovet","1252","document.write(trattino('Torino'))Torino"
"60","8041",1927-01-02,"007044","001915","Morgex","1253","document.write(trattino('Torino'))Torino"
"61","8041",1927-01-02,"007045","001916","Nus","1254","document.write(trattino('Torino'))Torino"
"62","8041",1927-01-02,"007046","001917","Ollomont","1255","document.write(trattino('Torino'))Torino"
"63","8041",1927-01-02,"007047","001918","Oyace","1256","document.write(trattino('Torino'))Torino"
"64","8041",1927-01-02,"007048","001919","Perloz","1257","document.write(trattino('Torino'))Torino"
"65","8041",1927-01-02,"007049","001920","Pollein","1258","document.write(trattino('Torino'))Torino"
"66","8041",1927-01-02,"007050","001921","Pont Bozet","1259","document.write(trattino('Torino'))Torino"
"67","8041",1927-01-02,"007051","001922","Pontey","1260","document.write(trattino('Torino'))Torino"
"68","8041",1927-01-02,"007052","001923","Pont Saint Martin","1261","document.write(trattino('Torino'))Torino"
"69","8041",1927-01-02,"007053","001924","Pré Saint Didier","1262","document.write(trattino('Torino'))Torino"
"70","8041",1927-01-02,"007054","001925","Quart","1263","document.write(trattino('Torino'))Torino"
"71","8041",1927-01-02,"007055","001926","Rhêmes Notre Dame","1264","document.write(trattino('Torino'))Torino"
"72","8041",1927-01-02,"007056","001927","Rhêmes Saint Georges","1265","document.write(trattino('Torino'))Torino"
"73","8041",1927-01-02,"007057","001928","Roisan","1266","document.write(trattino('Torino'))Torino"
"74","8041",1927-01-02,"007058","001929","Saint Christophe","1267","document.write(trattino('Torino'))Torino"
"75","8041",1927-01-02,"007059","001930","Saint Denis","1268","document.write(trattino('Torino'))Torino"
"76","8041",1927-01-02,"007060","001931","Saint Marcel","1269","document.write(trattino('Torino'))Torino"
"77","8041",1927-01-02,"007061","001932","Saint-Nicolas","1270","document.write(trattino('Torino'))Torino"
"78","8041",1927-01-02,"007062","001933","Saint Oyen","1271","document.write(trattino('Torino'))Torino"
"79","8041",1927-01-02,"007063","001934","Saint Pierre","1272","document.write(trattino('Torino'))Torino"
"80","8041",1927-01-02,"007064","001935","Saint Rhémy","1273","document.write(trattino('Torino'))Torino"
"81","8041",1927-01-02,"007065","001936","Saint Vincent","1274","document.write(trattino('Torino'))Torino"
"82","8041",1927-01-02,"007066","001937","Sarre","1275","document.write(trattino('Torino'))Torino"
"83","8041",1927-01-02,"007067","001938","Torgnon","1276","document.write(trattino('Torino'))Torino"
"84","8041",1927-01-02,"007068","001939","Valgrisanche","1277","document.write(trattino('Torino'))Torino"
"85","8041",1927-01-02,"007069","001940","Valpelline","1278","document.write(trattino('Torino'))Torino"
"86","8041",1927-01-02,"007070","001941","Valsavaranche","1279","document.write(trattino('Torino'))Torino"
"87","8041",1927-01-02,"007071","001942","Valtournanche","1280","document.write(trattino('Torino'))Torino"
"88","8041",1927-01-02,"007072","001943","Verrayes","1281","document.write(trattino('Torino'))Torino"
"89","8041",1927-01-02,"007073","001944","Verrès","1282","document.write(trattino('Torino'))Torino"
"90","8041",1927-01-02,"007074","001945","Villaneuve","1283","document.write(trattino('Torino'))Torino"
"91","8041",1927-01-02,"007805","001001","Agliè","1","document.write(trattino('Torino'))Torino"
"92","8041",1927-01-02,"007806","001004","Albiano d'Ivrea","4","document.write(trattino('Torino'))Torino"
"93","8041",1927-01-02,"007807","001005","Alice Superiore","5","document.write(trattino('Torino'))Torino"
"94","8041",1927-01-02,"007808","001007","Alpette","7","document.write(trattino('Torino'))Torino"
"95","8041",1927-01-02,"007809","001010","Andrate","10","document.write(trattino('Torino'))Torino"
"96","8041",1927-01-02,"007810","001014","Azeglio","14","document.write(trattino('Torino'))Torino"
"97","8041",1927-01-02,"007811","001015","Bairo","15","document.write(trattino('Torino'))Torino"
"98","8041",1927-01-02,"007813","001017","Baldissero Canavese","17","document.write(trattino('Torino'))Torino"
"99","8041",1927-01-02,"007814","001020","Banchette","20","document.write(trattino('Torino'))Torino"
"100","8041",1927-01-02,"007815","001023","Barone Canavese","23","document.write(trattino('Torino'))Torino"
"101","8041",1927-01-02,"007816","001027","Bollengo","27","document.write(trattino('Torino'))Torino"
"102","8041",1927-01-02,"007817","001029","Borgiallo","29","document.write(trattino('Torino'))Torino"
"103","8041",1927-01-02,"007818","001030","Borgofranco d'Ivrea","30","document.write(trattino('Torino'))Torino"
"104","8041",1927-01-02,"007819","001031","Borgomasino","31","document.write(trattino('Torino'))Torino"
"105","8041",1927-01-02,"007820","001036","Brosso","36","document.write(trattino('Torino'))Torino"
"106","8041",1927-01-02,"007821","001042","Burolo","42","document.write(trattino('Torino'))Torino"
"107","8041",1927-01-02,"007822","001047","Caluso","47","document.write(trattino('Torino'))Torino"
"108","8041",1927-01-02,"007823","001050","Candia Canavese","50","document.write(trattino('Torino'))Torino"
"109","8041",1927-01-02,"007824","001052","Canischio","52","document.write(trattino('Torino'))Torino"
"110","8041",1927-01-02,"007825","001056","Masino","56","document.write(trattino('Torino'))Torino"
"111","8041",1927-01-02,"007826","001057","Carema","57","document.write(trattino('Torino'))Torino"
"112","8041",1927-01-02,"007827","001061","Cascinette d'Ivrea","61","document.write(trattino('Torino'))Torino"
"113","8041",1927-01-02,"007828","001066","Castellamonte","66","document.write(trattino('Torino'))Torino"
"114","8041",1927-01-02,"007830","001073","Ceresole Reale","73","document.write(trattino('Torino'))Torino"
"115","8041",1927-01-02,"007831","001077","Chiaverano","77","document.write(trattino('Torino'))Torino"
"116","8041",1927-01-02,"007832","001079","Chiesanuova","79","document.write(trattino('Torino'))Torino"
"117","8041",1927-01-02,"007833","001083","Ciconio","83","document.write(trattino('Torino'))Torino"
"118","8041",1927-01-02,"007834","001084","Cintano","84","document.write(trattino('Torino'))Torino"
"119","8041",1927-01-02,"007835","001091","Colleretto Castelnuovo","91","document.write(trattino('Torino'))Torino"
"120","8041",1927-01-02,"007836","001092","Colleretto Parella","92","document.write(trattino('Torino'))Torino"
"121","8041",1927-01-02,"007837","001095","Cossano Canavese","95","document.write(trattino('Torino'))Torino"
"122","8041",1927-01-02,"007838","001096","Cuceglio","96","document.write(trattino('Torino'))Torino"
"123","8041",1927-01-02,"007839","001098","Cuorgnè","98","document.write(trattino('Torino'))Torino"
"124","8041",1927-01-02,"007840","001105","Fiorano Canavese","105","document.write(trattino('Torino'))Torino"
"125","8041",1927-01-02,"007841","001108","Frassinetto","108","document.write(trattino('Torino'))Torino"
"126","8041",1927-01-02,"007842","001121","Ingria","121","document.write(trattino('Torino'))Torino"
"127","8041",1927-01-02,"007843","001124","Issiglio","124","document.write(trattino('Torino'))Torino"
"128","8041",1927-01-02,"007844","001125","Ivrea","125","document.write(trattino('Torino'))Torino"
"129","8041",1927-01-02,"007845","001132","Lessolo","132","document.write(trattino('Torino'))Torino"
"130","8041",1927-01-02,"007846","001134","Locana","134","document.write(trattino('Torino'))Torino"
"131","8041",1927-01-02,"007847","001137","Loranzè","137","document.write(trattino('Torino'))Torino"
"132","8041",1927-01-02,"007848","001138","Lugnacco","138","document.write(trattino('Torino'))Torino"
"133","8041",1927-01-02,"007849","001141","Lusigliè","141","document.write(trattino('Torino'))Torino"
"134","8041",1927-01-02,"007850","001143","Maglione","143","document.write(trattino('Torino'))Torino"
"135","8041",1927-01-02,"007851","001148","Mazzè","148","document.write(trattino('Torino'))Torino"
"136","8041",1927-01-02,"007852","001150","Mercenasco","150","document.write(trattino('Torino'))Torino"
"137","8041",1927-01-02,"007853","001151","Meugliano","151","document.write(trattino('Torino'))Torino"
"138","8041",1927-01-02,"007854","001159","Montalenghe","159","document.write(trattino('Torino'))Torino"
"139","8041",1927-01-02,"007855","001160","Montalto Dora","160","document.write(trattino('Torino'))Torino"
"140","8041",1927-01-02,"007856","001165","Noasca","165","document.write(trattino('Torino'))Torino"
"141","8041",1927-01-02,"007857","001167","Nomaglio","167","document.write(trattino('Torino'))Torino"
"142","8041",1927-01-02,"007858","001172","Orio Canavese","172","document.write(trattino('Torino'))Torino"
"143","8041",1927-01-02,"007859","001176","Ozegna","176","document.write(trattino('Torino'))Torino"
"144","8041",1927-01-02,"007860","001177","Palazzo Canavese","177","document.write(trattino('Torino'))Torino"
"145","8041",1927-01-02,"007862","001179","Parella","179","document.write(trattino('Torino'))Torino"
"146","8041",1927-01-02,"007863","001181","Pavone Canavese","181","document.write(trattino('Torino'))Torino"
"147","8041",1927-01-02,"007864","001182","Pecco","182","document.write(trattino('Torino'))Torino"
"148","8041",1927-01-02,"007866","001185","Perosa Canavese","185","document.write(trattino('Torino'))Torino"
"149","8041",1927-01-02,"007867","001187","Pertusio","187","document.write(trattino('Torino'))Torino"
"150","8041",1927-01-02,"007868","001196","Piverone","196","document.write(trattino('Torino'))Torino"
"151","8041",1927-01-02,"007869","001199","Pont-Canavese","199","document.write(trattino('Torino'))Torino"
"152","8041",1927-01-02,"007870","001206","Prascorsano","206","document.write(trattino('Torino'))Torino"
"153","8041",1927-01-02,"007871","001207","Pratiglione","207","document.write(trattino('Torino'))Torino"
"154","8041",1927-01-02,"007872","001208","Quagliuzzo","208","document.write(trattino('Torino'))Torino"
"155","8041",1927-01-02,"007873","001209","Quassolo","209","document.write(trattino('Torino'))Torino"
"156","8041",1927-01-02,"007874","001210","Quincinetto","210","document.write(trattino('Torino'))Torino"
"157","8041",1927-01-02,"007875","001212","Ribordone","212","document.write(trattino('Torino'))Torino"
"158","8041",1927-01-02,"007876","001223","Romano Canavese","223","document.write(trattino('Torino'))Torino"
"159","8041",1927-01-02,"007877","001224","Ronco Canavese","224","document.write(trattino('Torino'))Torino"
"160","8041",1927-01-02,"007878","001230","Rueglio","230","document.write(trattino('Torino'))Torino"
"161","8041",1927-01-02,"007879","001231","Salassa","231","document.write(trattino('Torino'))Torino"
"162","8041",1927-01-02,"007880","001233","Salerano Canavese","233","document.write(trattino('Torino'))Torino"
"163","8041",1927-01-02,"007881","001235","Samone","235","document.write(trattino('Torino'))Torino"
"164","8041",1927-01-02,"007882","001238","San Colombano Belmonte","238","document.write(trattino('Torino'))Torino"
"165","8041",1927-01-02,"007883","001244","San Giorgio Canavese","244","document.write(trattino('Torino'))Torino"
"166","8041",1927-01-02,"007884","001246","San Giusto Canavese","246","document.write(trattino('Torino'))Torino"
"167","8041",1927-01-02,"007885","001247","San Martino Canavese","247","document.write(trattino('Torino'))Torino"
"168","8041",1927-01-02,"007886","001251","San Ponso Canavese","251","document.write(trattino('Torino'))Torino"
"169","8041",1927-01-02,"007887","001261","Scarmagno","261","document.write(trattino('Torino'))Torino"
"170","8041",1927-01-02,"007888","001264","Settimo Rottaro","264","document.write(trattino('Torino'))Torino"
"171","8041",1927-01-02,"007889","001266","Settimo Vittone","266","document.write(trattino('Torino'))Torino"
"172","8041",1927-01-02,"007890","001267","Sparone","267","document.write(trattino('Torino'))Torino"
"173","8041",1927-01-02,"007891","001268","Strambinello","268","document.write(trattino('Torino'))Torino"
"174","8041",1927-01-02,"007892","001269","Strambino","269","document.write(trattino('Torino'))Torino"
"175","8041",1927-01-02,"007894","001271","Tavagnasco","271","document.write(trattino('Torino'))Torino"
"176","8041",1927-01-02,"007895","001274","Torre Bairo","274","document.write(trattino('Torino'))Torino"
"177","8041",1927-01-02,"007896","001277","Trausella","277","document.write(trattino('Torino'))Torino"
"178","8041",1927-01-02,"007897","001278","Traversella","278","document.write(trattino('Torino'))Torino"
"179","8041",1927-01-02,"007898","001287","Valperga","287","document.write(trattino('Torino'))Torino"
"180","8041",1927-01-02,"007900","001295","Vestignè","295","document.write(trattino('Torino'))Torino"
"181","8041",1927-01-02,"007901","001296","Vialfrè","296","document.write(trattino('Torino'))Torino"
"182","8041",1927-01-02,"007902","001297","Vico Canavese","297","document.write(trattino('Torino'))Torino"
"183","8041",1927-01-02,"007903","001298","Vidracco","298","document.write(trattino('Torino'))Torino"
"184","8041",1927-01-02,"007904","001304","Villareggia","304","document.write(trattino('Torino'))Torino"
"185","8041",1927-01-02,"007905","001311","Vische","311","document.write(trattino('Torino'))Torino"
"186","8041",1927-01-02,"007906","001312","Vistrorio","312","document.write(trattino('Torino'))Torino"
"187","9432",2004-06-11,"109001","044003","Altidona","4717","document.write(trattino('Ascoli Piceno'))Ascoli Piceno"
"188","9432",2004-06-11,"109002","044004","Amandola","4718","document.write(trattino('Ascoli Piceno'))Ascoli Piceno"
"189","9432",2004-06-11,"109003","044008","Belmonte Piceno","4722","document.write(trattino('Ascoli Piceno'))Ascoli Piceno"
"190","9432",2004-06-11,"109004","044009","Campofilone","4723","document.write(trattino('Ascoli Piceno'))Ascoli Piceno"
"191","9432",2004-06-11,"109005","044018","Falerone","4732","document.write(trattino('Ascoli Piceno'))Ascoli Piceno"
"192","9432",2004-06-11,"109006","044019","Fermo","4733","document.write(trattino('Ascoli Piceno'))Ascoli Piceno"
"193","9432",2004-06-11,"109007","044022","Francavilla d'Ete","4736","document.write(trattino('Ascoli Piceno'))Ascoli Piceno"
"194","9432",2004-06-11,"109008","044024","Grottazzolina","4738","document.write(trattino('Ascoli Piceno'))Ascoli Piceno"
"195","9432",2004-06-11,"109009","044025","Lapedona","4739","document.write(trattino('Ascoli Piceno'))Ascoli Piceno"
"196","9432",2004-06-11,"109010","044026","Magliano di Tenna","4740","document.write(trattino('Ascoli Piceno'))Ascoli Piceno"
"197","9432",2004-06-11,"109011","044028","Massa Fermana","4742","document.write(trattino('Ascoli Piceno'))Ascoli Piceno"
"198","9432",2004-06-11,"109012","044030","Monsampietro Morico","4744","document.write(trattino('Ascoli Piceno'))Ascoli Piceno"
"199","9432",2004-06-11,"109013","044033","Montappone","4747","document.write(trattino('Ascoli Piceno'))Ascoli Piceno"
"200","9432",2004-06-11,"109014","044035","Montefalcone Appennino","4749","document.write(trattino('Ascoli Piceno'))Ascoli Piceno"
"201","9432",2004-06-11,"109015","044037","Montefortino","4751","document.write(trattino('Ascoli Piceno'))Ascoli Piceno"
"202","9432",2004-06-11,"109016","044039","Monte Giberto","4753","document.write(trattino('Ascoli Piceno'))Ascoli Piceno"
"203","9432",2004-06-11,"109017","044040","Montegiorgio","4754","document.write(trattino('Ascoli Piceno'))Ascoli Piceno"
"204","9432",2004-06-11,"109018","044041","Montegranaro","4755","document.write(trattino('Ascoli Piceno'))Ascoli Piceno"
"205","9432",2004-06-11,"109019","044042","Monteleone di Fermo","4756","document.write(trattino('Ascoli Piceno'))Ascoli Piceno"
"206","9432",2004-06-11,"109020","044043","Montelparo","4757","document.write(trattino('Ascoli Piceno'))Ascoli Piceno"
"207","9432",2004-06-11,"109021","044046","Monte Rinaldo","4760","document.write(trattino('Ascoli Piceno'))Ascoli Piceno"
"208","9432",2004-06-11,"109022","044047","Monterubbiano","4761","document.write(trattino('Ascoli Piceno'))Ascoli Piceno"
"209","9432",2004-06-11,"109023","044048","Monte San Pietrangeli","4762","document.write(trattino('Ascoli Piceno'))Ascoli Piceno"
"210","9432",2004-06-11,"109024","044049","Monte Urano","4763","document.write(trattino('Ascoli Piceno'))Ascoli Piceno"
"211","9432",2004-06-11,"109025","044050","Monte Vidon Combatte","4764","document.write(trattino('Ascoli Piceno'))Ascoli Piceno"
"212","9432",2004-06-11,"109026","044051","Monte Vidon Corrado","4765","document.write(trattino('Ascoli Piceno'))Ascoli Piceno"
"213","9432",2004-06-11,"109027","044052","Montottone","4766","document.write(trattino('Ascoli Piceno'))Ascoli Piceno"
"214","9432",2004-06-11,"109028","044053","Moresco","4767","document.write(trattino('Ascoli Piceno'))Ascoli Piceno"
"215","9432",2004-06-11,"109029","044055","Ortezzano","4769","document.write(trattino('Ascoli Piceno'))Ascoli Piceno"
"216","9432",2004-06-11,"109030","044057","Pedaso","4771","document.write(trattino('Ascoli Piceno'))Ascoli Piceno"
"217","9432",2004-06-11,"109031","044058","Petritoli","4772","document.write(trattino('Ascoli Piceno'))Ascoli Piceno"
"218","9432",2004-06-11,"109032","044059","Ponzano di Fermo","4773","document.write(trattino('Ascoli Piceno'))Ascoli Piceno"
"219","9432",2004-06-11,"109033","044060","Porto San Giorgio","4774","document.write(trattino('Ascoli Piceno'))Ascoli Piceno"
"220","9432",2004-06-11,"109034","044061","Porto Sant'Elpidio","4775","document.write(trattino('Ascoli Piceno'))Ascoli Piceno"
"221","9432",2004-06-11,"109035","044062","Rapagnano","4776","document.write(trattino('Ascoli Piceno'))Ascoli Piceno"
"222","9432",2004-06-11,"109036","044067","Santa Vittoria in Matenano","4781","document.write(trattino('Ascoli Piceno'))Ascoli Piceno"
"223","9432",2004-06-11,"109037","044068","Sant'Elpidio a Mare","4782","document.write(trattino('Ascoli Piceno'))Ascoli Piceno"
"224","9432",2004-06-11,"109038","044069","Servigliano","4783","document.write(trattino('Ascoli Piceno'))Ascoli Piceno"
"225","9432",2004-06-11,"109039","044070","Smerillo","4784","document.write(trattino('Ascoli Piceno'))Ascoli Piceno"
"226","9432",2004-06-11,"109040","044072","Torre San Patrizio","4786","document.write(trattino('Ascoli Piceno'))Ascoli Piceno"
"227","8081",1928-01-08,"047003","046801","Buggiano","4842","document.write(trattino('Lucca'))Lucca"
"228","8081",1928-01-08,"047008","046802","Massa e Cozzile","4847","document.write(trattino('Lucca'))Lucca"
"229","8081",1928-01-08,"047009","046803","Monsummano","4848","document.write(trattino('Lucca'))Lucca"
"230","8081",1928-01-08,"047011","046805","Bagni di Montecatini","4850","document.write(trattino('Lucca'))Lucca"
"231","8081",1928-01-08,"047012","046806","Pescia","4851","document.write(trattino('Lucca'))Lucca"
"232","8081",1928-01-08,"047013","046807","Pieve a Nievole","4852","document.write(trattino('Lucca'))Lucca"
"233","8081",1928-01-08,"047016","046808","Ponte Buggianese","4855","document.write(trattino('Lucca'))Lucca"
"234","8081",1928-01-08,"047021","046809","Uzzano","4860","document.write(trattino('Lucca'))Lucca"
"235","8081",1928-01-08,"047801","046804","Montecatini di Val di Nievole","9440","document.write(trattino('Lucca'))Lucca"
"236","8081",1928-01-08,"047806","046810","Vellano","9449","document.write(trattino('Lucca'))Lucca"
"237","8081",1927-01-02,"047002","048806","Agliana","4841","document.write(trattino('Firenze'))Firenze"
"238","8081",1927-01-02,"047004","048810","Cutigliano","4843","document.write(trattino('Firenze'))Firenze"
"239","8081",1927-01-02,"047005","048813","Lamporecchio","4844","document.write(trattino('Firenze'))Firenze"
"240","8081",1927-01-02,"047006","048814","Larciano","4845","document.write(trattino('Firenze'))Firenze"
"241","8081",1927-01-02,"047007","048815","Marliana","4846","document.write(trattino('Firenze'))Firenze"
"242","8081",1927-01-02,"047010","048817","Montale","4849","document.write(trattino('Firenze'))Firenze"
"243","8081",1927-01-02,"047014","048819","Pistoia","4853","document.write(trattino('Firenze'))Firenze"
"244","8081",1927-01-02,"047015","048820","Piteglio","4854","document.write(trattino('Firenze'))Firenze"
"245","8081",1927-01-02,"047017","048823","Tizzana","4856","document.write(trattino('Firenze'))Firenze"
"246","8081",1927-01-02,"047018","048825","Sambuca Pistoiese","4857","document.write(trattino('Firenze'))Firenze"
"247","8081",1927-01-02,"047019","048826","San Marcello Pistoiese","4858","document.write(trattino('Firenze'))Firenze"
"248","8081",1927-01-02,"047020","048831","Serravalle Pistoiese","4859","document.write(trattino('Firenze'))Firenze"
"249","8111",1927-01-02,"077001","076802","Accettura","6864","document.write(trattino('Potenza'))Potenza"
"250","8111",1927-01-02,"077002","076803","Aliano","6865","document.write(trattino('Potenza'))Potenza"
"251","8111",1927-01-02,"077003","076804","Bernalda","6866","document.write(trattino('Potenza'))Potenza"
"252","8111",1927-01-02,"077004","076805","Calciano","6867","document.write(trattino('Potenza'))Potenza"
"253","8111",1927-01-02,"077005","076806","Cirigliano","6868","document.write(trattino('Potenza'))Potenza"
"254","8111",1927-01-02,"077006","076807","Colobraro","6869","document.write(trattino('Potenza'))Potenza"
"255","8111",1927-01-02,"077007","076808","Craco","6870","document.write(trattino('Potenza'))Potenza"
"256","8111",1927-01-02,"077008","076809","Ferrandina","6871","document.write(trattino('Potenza'))Potenza"
"257","8111",1927-01-02,"077009","076810","Garaguso","6872","document.write(trattino('Potenza'))Potenza"
"258","8111",1927-01-02,"077010","076811","Gorgoglione","6873","document.write(trattino('Potenza'))Potenza"
"259","8111",1927-01-02,"077011","076812","Grassano","6874","document.write(trattino('Potenza'))Potenza"
"260","8111",1927-01-02,"077012","076813","Grottole","6875","document.write(trattino('Potenza'))Potenza"
"261","8111",1927-01-02,"077013","076814","Irsina","6876","document.write(trattino('Potenza'))Potenza"
"262","8111",1927-01-02,"077014","076815","Matera","6877","document.write(trattino('Potenza'))Potenza"
"263","8111",1927-01-02,"077015","076816","Miglionico","6878","document.write(trattino('Potenza'))Potenza"
"264","8111",1927-01-02,"077016","076817","Montalbano Jonico","6879","document.write(trattino('Potenza'))Potenza"
"265","8111",1927-01-02,"077017","076818","Montescaglioso","6880","document.write(trattino('Potenza'))Potenza"
"266","8111",1927-01-02,"077018","076819","Nova Siri","6881","document.write(trattino('Potenza'))Potenza"
"267","8111",1927-01-02,"077019","076820","Oliveto Lucano","6882","document.write(trattino('Potenza'))Potenza"
"268","8111",1927-01-02,"077020","076821","Pisticci","6883","document.write(trattino('Potenza'))Potenza"
"269","8111",1927-01-02,"077022","076822","Pomarico","6885","document.write(trattino('Potenza'))Potenza"
"270","8111",1927-01-02,"077023","076823","Rotondella","6886","document.write(trattino('Potenza'))Potenza"
"271","8111",1927-01-02,"077024","076824","Salandra","6887","document.write(trattino('Potenza'))Potenza"
"272","8111",1927-01-02,"077025","076825","San Giorgio Lucano","6888","document.write(trattino('Potenza'))Potenza"
"273","8111",1927-01-02,"077026","076826","San Mauro Forte","6889","document.write(trattino('Potenza'))Potenza"
"274","8111",1927-01-02,"077027","076827","Stigliano","6890","document.write(trattino('Potenza'))Potenza"
"275","8111",1927-01-02,"077028","076828","Tricarico","6891","document.write(trattino('Potenza'))Potenza"
"276","8111",1927-01-02,"077029","076829","Tursi","6892","document.write(trattino('Potenza'))Potenza"
"277","8111",1927-01-02,"077030","076830","Valsinni","6893","document.write(trattino('Potenza'))Potenza"
"278","8111",1927-01-02,"077801","076009","Banzi","6774","document.write(trattino('Potenza'))Potenza"
"279","8111",1927-01-02,"077802","076036","Genzano","6801","document.write(trattino('Potenza'))Potenza"
"280","8111",1927-01-02,"077803","076057","Palazzo San Gervasio","6822","document.write(trattino('Potenza'))Potenza"
